0,01101,"064  ","0640915","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ15ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十五条西",0,0,1,0,0,0
1,01101,"064  ","0640915",,,,,,,,,,,,
0,01101,"064  ","0640916","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ16ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十六条西",0,0,1,0,0,0
1,01101,"064  ","0640916",,,,,,,,,,,,
0,01101,"064  ","0640917","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ17ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十七条西",0,0,1,0,0,0
1,01101,"064  ","0640917",,,,,,,,,,,,
0,01101,"064  ","0640918","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ18ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十八条西",0,0,1,0,0,0
1,01101,"064  ","0640918",,,,,,,,,,,,
0,01101,"064  ","0640919","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ19ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十九条西",0,0,1,0,0,0
1,01101,"064  ","0640919",,,,,,,,,,,,
0,01101,"064  ","0640920","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ20ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十条西",0,0,1,0,0,0
1,01101,"064  ","0640920",,,,,,,,,,,,
0,01101,"064  ","0640921","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ21ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十一条西",0,0,1,0,0,0
1,01101,"064  ","0640921",,,,,,,,,,,,
0,01101,"064  ","0640922","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ22ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十二条西",0,0,1,0,0,0
1,01101,"064  ","0640922",,,,,,,,,,,,
0,01101,"064  ","0640923","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ23ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十三条西",0,0,1,0,0,0
1,01101,"064  ","0640923",,,,,,,,,,,,
0,01101,"064  ","0640924","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ24ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十四条西",0,0,1,0,0,0
1,01101,"064  ","0640924",,,,,,,,,,,,
0,01101,"064  ","0640925","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ25ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十五条西",0,0,1,0,0,0
1,01101,"064  ","0640925",,,,,,,,,,,,
0,01101,"064  ","0640926","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ26ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十六条西",0,0,1,0,0,0
1,01101,"064  ","0640926",,,,,,,,,,,,
0,01101,"064  ","0640927","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ27ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十七条西",0,0,1,0,0,0
1,01101,"064  ","0640927",,,,,,,,,,,,
0,01101,"064  ","0640928","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ28ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十八条西",0,0,1,0,0,0
1,01101,"064  ","0640928",,,,,,,,,,,,
0,01101,"064  ","0640929","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ29ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南二十九条西",0,0,1,0,0,0
1,01101,"064  ","0640929",,,,,,,,,,,,
0,01101,"064  ","0640930","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ30ｼﾞﾖｳﾆｼ(9-11ﾁﾖｳﾒ)","北海道","札幌市中央区","南三十条西（９～１１丁目）",0,0,1,0,0,0
1,01101,"064  ","0640930",,,,,,,,,,,,
0,01101,"064  ","0640959","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾔｶﾞｵｶ","北海道","札幌市中央区","宮ケ丘",0,0,1,0,0,0
1,01101,"064  ","0640959",,,,,,,,,,,,
0,01101,"064  ","0640958","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾔﾉﾓﾘ","北海道","札幌市中央区","宮の森",0,0,0,0,0,0
1,01101,"064  ","0640958",,,,,,,,,,,,
0,01101,"064  ","0640951","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾔﾉﾓﾘ1ｼﾞﾖｳ","北海道","札幌市中央区","宮の森一条",0,0,1,0,0,0
1,01101,"064  ","0640951",,,,,,,,,,,,
0,01101,"064  ","0640952","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾔﾉﾓﾘ2ｼﾞﾖｳ","北海道","札幌市中央区","宮の森二条",0,0,1,0,0,0
1,01101,"064  ","0640952",,,,,,,,,,,,
0,01101,"064  ","0640953","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾔﾉﾓﾘ3ｼﾞﾖｳ","北海道","札幌市中央区","宮の森三条",0,0,1,0,0,0
1,01101,"064  ","0640953",,,,,,,,,,,,
